expid,mjd,fiber,wavelength,emission_line_coeff,continuum_coeff,x,y,xsig,ysig
55168,58922.06106903,10,3739.857198340004,0.001661801494595272,0.00022629060319223626,211.78315092354916,337.05656743158875,1.0730303015899731,1.1455811399857267
55169,58922.06189993,10,3739.857198340004,0.0005457067721328368,-0.000842725072076167,211.7796112977527,337.06858102895376,1.0700537659791973,1.1432631054030655
55170,58922.06272496,10,3739.857198340004,-0.00015947645549263534,-4.6843182846978415e-05,211.76366791763297,337.08676377270695,1.0715292226417363,1.1372167678311975
55207,58922.12006059,10,3739.857198340004,-0.0063724565804542666,-0.004761794943915043,211.80445836280313,337.0221871598628,1.0575665559760417,1.1315431494634942
55208,58922.1208968,10,3739.857198340004,-0.004822228250464966,-0.003919893979983269,211.81459577831478,337.07179177860667,1.064849164939611,1.1381415026020247
55209,58922.1217188,10,3739.857198340004,-0.005883728182555115,-0.003468891528630058,211.79700871384284,337.0597971069328,1.0616787515526196,1.1307183173002868
55210,58922.12272273,10,3739.857198340004,-0.0039765383463145065,-0.002786795891666749,211.81778029653262,337.060156105887,1.0675985072051886,1.1380211204597586
55211,58922.12354326,10,3739.857198340004,-0.002747732921851931,-0.002950351393477213,211.79083089653764,337.06766165694034,1.0652990337481671,1.1396040431167693
55248,58922.1764036,10,3739.857198340004,-0.008726485260201144,-0.005396307793254063,211.80916865039907,337.01993577756707,1.0570372809360087,1.1244833112031576
55249,58922.17722244,10,3739.857198340004,-0.006500763659919584,-0.00438162527416297,211.81235660927115,337.0585504505982,1.061501799533429,1.1297725528529186
